PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Tema,Total de egresos,5695133016,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Capítulo,Servicios personales,498990954,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Concepto,Remuneraciones al personal,498990954,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Despacho del ejecutivo estatal,35440161,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Secretaría general de gobierno,120242624,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Secretaría de finanzas y administración,108632520,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Secretaría de obras públicas y comunicaciones,15267259,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Secretaría de fomento económico,15812257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Secretaría de desarrollo social,53851208,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Secretaría de fomento agropecuario y forestal,17153363,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Procuraduría general de justicia,63366666,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Contraloría general del estado,13426313,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Representación estatal en el Distrito Federal,3696918,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Dependencias diversas,52101665,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Capítulo,Materiales y suministros,60422150,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",12992641,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Otros materiales y útiles de administración,12992641,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Concepto,Alimentos y utensilios,6968235,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Otros alimentos y utensilios,6968235,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Concepto,Materiales y artículos de construcción y de reparación,1669981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,1669981,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",15057377,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2002,01,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,15057377,Cifras Definitivas
