PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Tema,Total de egresos,188216767,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Capítulo,Servicios personales,23236402,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Remuneraciones al personal,12946244,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Dependencias diversas,12946244,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Remuneraciones adicionales y especiales,10290158,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,10290158,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Capítulo,Materiales y suministros,8224313,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Materiales y suministros diversos,8224313,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Capítulo,Servicios generales,4754948,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Servicios de arrendamiento,392413,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Otros arrendamientos,392413,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Servicios de comunicación social y publicidad,2953580,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Otros servicios de información,2953580,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Otros servicios generales,1408955,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Otros servicios generales,1408955,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",31315201,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Transferencias internas y asignaciones al sector público,30527543,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,A poderes,3243706,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Subpartida Genérica,Legislativo,1602049,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Subpartida Genérica,Judicial,1641657,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,A instituciones del gobierno según función,5220752,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,5220752,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Diversas transferencias,22063085,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Subpartida Genérica,Otras transferencias,22063085,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Pensiones y jubilaciones,787658,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Pensiones,787658,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",2349215,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,"Bienes muebles, inmuebles e intangibles diversos",2349215,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Capítulo,Inversión pública,37877627,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Obra pública en bienes de dominio público,37877627,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,37877627,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Capítulo,Recursos asignados a municipios,41002975,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Participaciones,35315285,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Otras participaciones,35315285,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Recursos reasignados a municipios,5687690,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Recursos federales por convenio,5687690,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Capítulo,Otros egresos,2242713,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Egresos diversos,2242713,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Capítulo,Deuda pública,180858,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Concepto,Amortización de la deuda pública,180858,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,180858,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Egresos,Capítulo,Disponibilidad final,37032515,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Tema,Total de ingresos,188216767,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Capítulo,Impuestos,2654532,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Concepto,Impuesto sobre los Ingresos,2032028,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Partida Genérica,Impuesto sobre nómina,2032028,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",622504,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,622504,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Capítulo,Cuotas y Aportaciones de Seguridad Social,8660090,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Concepto,Otras Cuotas y Aportaciones para la Seguridad Social,8660090,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Capítulo,Derechos,5932487,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",5811528,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Partida Genérica,Registros,2392352,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Subpartida Genérica,Registro civil,559723,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,1832629,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Partida Genérica,Licencias y permisos,1158542,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Subpartida Genérica,Comercio ambulante,1139419,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Subpartida Genérica,Empresas de transporte,19123,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Partida Genérica,Servicios de vialidad y transporte,2260634,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,2260634,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Concepto,Otros Derechos,120959,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Capítulo,Productos,16085664,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Concepto,Productos de tipo corriente,15165064,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Partida Genérica,Arrendamientos,260062,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Partida Genérica,Establecimientos y empresas,14905002,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Subpartida Genérica,Establecimientos diversos,14905002,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Concepto,Productos de tipo capital,618445,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Partida Genérica,Enajenación o venta de bienes,618445,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Subpartida Genérica,Bienes muebles e inmuebles,618445,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Concepto,Otros productos,302155,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Capítulo,Aprovechamientos,29216415,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Concepto,Aprovechamientos de tipo corriente,29216415,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,1989,01,Ingresos,Partida Genérica,Rezagos,28911407,Cifras Definitivas
